id,topic_id,text,type,effectiveness
34f5b595b2ee,25C32F08C197,The use of this technology to read the expressions of students in a learning envionement can help students learn more efffectivly ,Position,Effective
922f992c31cc,25C41D233D24,Those were a few reasons why you should not need to take a extracurricular activity to pass the school year. ,Position,Effective
00264751395f,25DECA78E234,"Many poeple are saying it looks as if it's a face or some sort. Some peopel are even saying aliens have put it on Mars to tell us soemthing, but I hilly dout that. ",Position,Ineffective
a61bcc6f44dd,25FA01853A35,I disagee about using of this technology to read the emotional expressions of students in a classroom is valuable. ,Position,Adequate
8b946ecd2d58,268675CF9C2B,I agree with the princapal to make students be involved with extracurricluar prgrams. ,Position,Adequate
6d38640375ef,268FBF7E756F,I think it should be student designed ,Position,Adequate
eedc33220546,26B8039AB3E7,Texting and driving is not what we need and American. ,Position,Adequate
e7f32bf73888,26C3C02A1614,"Like i've stated before, change can go in a good or bad way. There is no way saying it could be both or could be something completly different. We just got to be careful with what we have now or they may be no future. ",Position,Ineffective
4fa6c4c2806c,26E218908B4C,"In situations where summer projects are assigned, projects should be student-designed ",Position,Effective
b1932205e118,274CB6483DB9,Some people perform an impressive calculation on her feelings by the look of her face. ,Position,Ineffective
44b981e8fa68,27837D0F399E,I remember that one time I tried to convince some other people to join the program. It didn't go so well. ,Position,Ineffective
876471bac7f7,279E6B94B3C4,Texting and driving needs to stop now before more people get hurt. ,Position,Adequate
e40e524517cc,27E6536433B9,"Extracurricular activities are important and enjoyed by most, but I believe children should not be forced to do activities like sports or clubs. ",Position,Adequate
13ac395fc273,28314B1AC842,"Although some may disagree that student projects should be designed by teachers, it should be known that this is not true. ",Position,Ineffective
ffec42953f96,28B41BD59C3D,The authors claim is correct becuase it has enough information ot back up the idea. ,Position,Adequate
dea669f3c6c7,28B90FB1EE8C,"Luke loved being a Seagoing Cowboy and if you have the heart like Luke, this is the job for you. ",Position,Adequate
01da3398695d,28E2327785FC,"I personally feel that the use of technology should not be allowed while driving unless it is under an extreme circumstance. 
",Position,Adequate
9985c37e3ca8,291AAEA628E1,"The author is sayin sinse venus is basicly another copy of earth will extra extreme features, we should still look into it. ",Position,Ineffective
e268745c0035,2971AA64D618,The author very well supports the idea that studying Venus is a worthy pursuit despite the dangers. They are very pasionate about the idea because they provide lots of facts and reasoning to further support the claim. ,Position,Effective
116f5de67a60,2A53E83B0090,"- The author does support the idea very well of studying Venus is worthy of pursuit despite the dangers. 
",Position,Adequate
eca9dc29ac87,2A624BC3D806,"I don't think aliens can do that. Many things could be the cause of the face on Mars, but I'm sure it's not aliens ",Position,Adequate
16c739ffc434,2A665076893F,"The author well supports his idea about ""The Challange of Exploring Venus"". 
",Position,Adequate
3a699e69c44c,2A7C4A1CBA41,I agree with this decision as requiring students to participate in an extracurricular activity ,Position,Adequate
7bf6762cac0b,2AAE2550DDAD,I am a scientist at NASA who is trying to tell you that the landform you saw on mars is nothing more than just a natural landform. ,Position,Adequate
f8185d517c41,2AD1E61D9F7E,its great to travel hopfully you'll concider it ,Position,Adequate
fd5db5cfd0a8,2B015051803E,The Summer Project should be student designed during break. ,Position,Adequate
08928f58eaa9,2B23459A3938,Would'nt you love to be on a cattle boat and sail to unique places and help people in need? In the passage Luke does exactally that. ,Position,Ineffective
4ed33ad9cc2a,2B2696900DDF,"But at the point to that technology knows what are your emotions to then use them on ""what you need"" is not correct ",Position,Adequate
357fbf22e0af,2B3601A69135,"I think that we should explore Venus because we should be able to know all of our solar system, but it will be challenging, because of the temperatures, and the pressure. 
",Position,Adequate
5e53f0f2791e,2B48EAC02BF3,The author supports the idea of taking the challenge to Venus by stating that the planet is worth studying for regardless of what dangers pursue them ,Position,Adequate
a6b36f69acc7,2B4BE109A9D7,"I think the better way for the car problems, is to have all people discuss the problems and explain what is best for other people. ",Position,Ineffective
671335812c51,2B5560516314,"The ""Facial Action Conding System"" would be a good technique for teachers to see if the students were paying attention during class, and if they were not how could they help him improve. ",Position,Adequate
e0465eb37bbb,2B682084579E,"If I were to have to complete a summer project, I would want it to be a teacher-designed project. ",Position,Adequate
aeaf72767ccb,2B7A8D15B50C,The face on mars is just a lndform ,Position,Adequate
60168b87b647,2BAB4CB3573E,The behavior is very dangerous and causes death do to not paying attention to the road ,Position,Adequate
4a314292d625,2BC448B88B54,"However, it is highly imposable for it to be an alien momument, as they would have to have oxygen to survive,and they would have to find plenty of food and water to also survive. ",Position,Ineffective
3d58a99e0758,2BE74BE251FE,I'm for the new technology Facial Action Coding System ,Position,Adequate
d17beb6b3d79,2C0D4A3D4590,"I disagree, because some times there is nothing there that interest ",Position,Adequate
c9b9047b0eb8,2C2C377C45D0,The author gives good reasonings on why the idea of studying Venus is a worthy pursuit despite the dangers ,Position,Adequate
a09fb10a981e,2C4BB3ACA451,i don't think its a bad way to test it i say they should test it to one classroom see how it works see what it can do ,Position,Adequate
aa0308d502bd,2C7061AD8E4A,"I told my colleague there are many reasons why the some scientists and people thought the ""Face on Mars"" looked like a face. I then procedded to tell him my reasons. ",Position,Adequate
3afd16a3087c,2CF5EC4E36F2,They are making technology to read the emotional expressions and that it knowns when your lieing. ,Position,Ineffective
f2c86852f8b7,2CFBD4AA7BE5,Their is so much fun and exciting things to do other than just go home and relax for the rest of the day. I think kids should have to do extracurricular activities ,Position,Adequate
99ec7a3e4e08,2D08A68E70CD,I think that the author describes how technolgoy called Facial Action Coding System enables computer to idntify human emotions and expressions of the students in the classroom are valuable. ,Position,Adequate
7dbbe4466737,2D21E920F1B0,"I am asking you to join the program just like I did. 
",Position,Adequate
b5d82a5f0eaa,2D35D2209C2C,The way that i see it is that the author put a lot of reseach into venus and study it ,Position,Ineffective
783f568b890e,2D5E45654C18,"I think people should participate in the Seagoing Cowboys program, ",Position,Adequate
80ae67a418fb,2D5F50B0E765,Students should not be required to participate in an extracurricular activity ,Position,Adequate
20591b89ad2d,2D644290FFF5,Studying venus is wrothy pursuit despite the dangers ,Position,Adequate
3bf449c98f89,2D71611B9278,The faicl action coding seems like a good idea. ,Position,Adequate
69047c25e105,2D73663127C2,"In America's evolving society, and the evolving global economy, limiting car usage stands benefically ",Position,Effective
5807c017331d,2DA25C61D18D,"Even though teacher designed summer projects tend to broaden the student's skills by giving them tasks they are somewhat uncomfortable with, it is better for projects to be student designed ",Position,Effective
ee924bd9c82b,2DABAC90201A,The Author support the idea that studying venus is a worthy pursuit despite the dangers ,Position,Adequate
8c9a2bd1af59,2DC33D804E4A,"I have couple reasons why I think studying Venus is a worthy pursuit despite the dangers it presents. 
",Position,Adequate
5d68bf2cc5bc,2E0AF5C8526F,For students in a classroom to use this software could be valuable. ,Position,Adequate
5e3df3ed4378,2E4427B65439,"What I think that is, is just a simple and natural landform made by the underground volcanoes, sandy surface, and rocks that landed there. ",Position,Effective
2ac008ff1309,2E4A8624CB67,`I think that us as human need to study Venus close and see waht it really is can see if it can help us understand our plant more and more. ,Position,Adequate
